"Participant.ID","Video","Motion.status","Pattern","Start_fr","End_fr","N_fr","Corr.Bin.Ctr","Corr.Bin.Count","Country","AgeMatchGroup"
"018MT",8,"Moving","cw",51369,51518,149,"-1",0,"U.S.",17.5
"018MT",8,"Moving","left",51369,51518,149,"-1",10,"U.S.",17.5
"018MT",8,"Moving","up",51369,51518,149,"-1",10,"U.S.",17.5
"018MT",12,"Stationary","cw",6623,6773,150,"-0.29",10,"U.S.",17.5
"018MT",12,"Stationary","left",6623,6773,150,"-0.29",4,"U.S.",17.5
"018MT",12,"Stationary","up",6623,6773,150,"-0.29",4,"U.S.",17.5
"018MT",13,"Stationary","exp",28561,28711,150,"-0.29",3,"U.S.",17.5
"018MT",13,"Stationary","cw",28561,28711,150,"-0.29",10,"U.S.",17.5
"018MT",13,"Stationary","left",28561,28711,150,"-0.29",8,"U.S.",17.5
"018MT",13,"Stationary","up",28561,28711,150,"-0.29",8,"U.S.",17.5
"018MT",4,"Moving","exp",4945,5095,150,"-0.29",1,"U.S.",17.5
"018MT",4,"Moving","cw",4945,5095,150,"-0.29",8,"U.S.",17.5
"018MT",4,"Moving","left",4945,5095,150,"-0.29",5,"U.S.",17.5
"018MT",4,"Moving","up",4945,5095,150,"-0.29",5,"U.S.",17.5
"018MT",2,"Stationary","left",16454,16603,149,"0.86",7,"U.S.",17.5
"018MT",2,"Stationary","up",16454,16603,149,"0.86",7,"U.S.",17.5
"018MT",8,"Stationary","exp",48941,49091,150,"0.86",0,"U.S.",17.5
"018MT",8,"Stationary","cw",48941,49091,150,"0.86",1,"U.S.",17.5
"018MT",8,"Stationary","left",48941,49091,150,"0.86",30,"U.S.",17.5
"018MT",8,"Stationary","up",48941,49091,150,"0.86",30,"U.S.",17.5
"018MT",8,"Moving","exp",51369,51518,149,"0.86",0,"U.S.",17.5
"018MT",11,"Moving","up",65514,65664,150,"-0.86",21,"U.S.",17.5
"018MT",2,"Stationary","exp",16454,16603,149,"-0.86",0,"U.S.",17.5
"018MT",2,"Stationary","cw",16454,16603,149,"-0.86",0,"U.S.",17.5
"018MT",2,"Stationary","left",16454,16603,149,"0.71",12,"U.S.",17.5
"018MT",2,"Stationary","up",16454,16603,149,"0.71",12,"U.S.",17.5
"018MT",8,"Stationary","exp",48941,49091,150,"0.71",0,"U.S.",17.5
"018MT",8,"Stationary","cw",48941,49091,150,"0.71",0,"U.S.",17.5
"018MT",2,"Stationary","up",16454,16603,149,"0.14",5,"U.S.",17.5
"018MT",8,"Stationary","exp",48941,49091,150,"0.14",5,"U.S.",17.5
"018MT",8,"Stationary","cw",48941,49091,150,"0.14",12,"U.S.",17.5
"018MT",8,"Stationary","left",48941,49091,150,"0.14",2,"U.S.",17.5
"018MT",8,"Stationary","up",48941,49091,150,"0.14",2,"U.S.",17.5
"018MT",8,"Moving","exp",51369,51518,149,"0.14",12,"U.S.",17.5
"018MT",8,"Moving","cw",51369,51518,149,"0.14",27,"U.S.",17.5
"018MT",12,"Stationary","left",6623,6773,150,"-0.14",4,"U.S.",17.5
"018MT",12,"Stationary","up",6623,6773,150,"-0.14",4,"U.S.",17.5
"018MT",13,"Stationary","exp",28561,28711,150,"-0.14",27,"U.S.",17.5
"018MT",13,"Stationary","cw",28561,28711,150,"-0.14",22,"U.S.",17.5
"018MT",13,"Stationary","left",28561,28711,150,"-0.14",6,"U.S.",17.5
"018MT",13,"Stationary","up",28561,28711,150,"-0.14",6,"U.S.",17.5
"018MT",4,"Moving","exp",4945,5095,150,"-0.14",1,"U.S.",17.5
"018MT",4,"Moving","cw",4945,5095,150,"-0.14",24,"U.S.",17.5
"018MT",4,"Moving","left",4945,5095,150,"-0.14",6,"U.S.",17.5
"018MT",4,"Moving","up",4945,5095,150,"-0.14",6,"U.S.",17.5
"018MT",11,"Moving","exp",65514,65664,150,"-0.14",22,"U.S.",17.5
"018MT",11,"Moving","cw",65514,65664,150,"-0.14",13,"U.S.",17.5
"018MT",11,"Moving","left",65514,65664,150,"-0.14",1,"U.S.",17.5
"018MT",8,"Stationary","exp",51069,51219,150,"0.57",0,"U.S.",17.5
"018MT",8,"Stationary","cw",51069,51219,150,"0.57",1,"U.S.",17.5
"018MT",8,"Stationary","left",51069,51219,150,"0.57",3,"U.S.",17.5
"018MT",8,"Stationary","up",51069,51219,150,"0.57",3,"U.S.",17.5
"018MT",1,"Moving","exp",2877,3027,150,"0.57",1,"U.S.",17.5
"018MT",1,"Moving","cw",2877,3027,150,"0.57",2,"U.S.",17.5
"018MT",1,"Moving","left",2877,3027,150,"0.57",12,"U.S.",17.5
"018MT",1,"Moving","up",2877,3027,150,"0.57",12,"U.S.",17.5
"018MT",13,"Stationary","exp",40879,41029,150,"0.57",0,"U.S.",17.5
"018MT",8,"Moving","cw",51369,51518,149,"-0.14",20,"U.S.",17.5
"018MT",8,"Moving","left",51369,51518,149,"-0.14",13,"U.S.",17.5
"018MT",8,"Moving","up",51369,51518,149,"-0.14",13,"U.S.",17.5
"018MT",12,"Stationary","cw",6623,6773,150,"0.57",2,"U.S.",17.5
"018MT",12,"Stationary","left",6623,6773,150,"0.57",7,"U.S.",17.5
"018MT",12,"Stationary","up",6623,6773,150,"0.57",7,"U.S.",17.5
"018MT",13,"Stationary","exp",28561,28711,150,"0.57",0,"U.S.",17.5
"018MT",8,"Stationary","left",51069,51219,150,"-0.14",5,"U.S.",17.5
"018MT",8,"Stationary","up",51069,51219,150,"-0.14",5,"U.S.",17.5
"018MT",1,"Moving","exp",2877,3027,150,"-0.14",19,"U.S.",17.5
"018MT",1,"Moving","cw",2877,3027,150,"-0.14",20,"U.S.",17.5
"018MT",1,"Moving","left",2877,3027,150,"-0.14",12,"U.S.",17.5
"018MT",8,"Stationary","up",48941,49091,150,"-0.86",13,"U.S.",17.5
"018MT",8,"Moving","exp",51369,51518,149,"-0.86",0,"U.S.",17.5
"018MT",8,"Moving","cw",51369,51518,149,"-0.86",1,"U.S.",17.5
"018MT",8,"Moving","left",51369,51518,149,"-0.86",23,"U.S.",17.5
"018MT",8,"Moving","up",51369,51518,149,"-0.86",23,"U.S.",17.5
"018MT",12,"Stationary","cw",6623,6773,150,"-0.14",22,"U.S.",17.5
"018MT",8,"Stationary","exp",51069,51219,150,"0.71",0,"U.S.",17.5
"018MT",8,"Stationary","cw",51069,51219,150,"0.71",2,"U.S.",17.5
"018MT",8,"Stationary","left",51069,51219,150,"0.71",11,"U.S.",17.5
"018MT",8,"Stationary","up",51069,51219,150,"0.71",11,"U.S.",17.5
"018MT",8,"Stationary","exp",51069,51219,150,"0.14",18,"U.S.",17.5
"018MT",8,"Stationary","cw",51069,51219,150,"0.14",19,"U.S.",17.5
"018MT",8,"Stationary","left",51069,51219,150,"0.14",5,"U.S.",17.5
"018MT",8,"Stationary","up",51069,51219,150,"0.14",5,"U.S.",17.5
"018MT",8,"Moving","exp",51369,51518,149,"0.57",0,"U.S.",17.5
"018MT",8,"Moving","cw",51369,51518,149,"0.57",1,"U.S.",17.5
"018MT",8,"Moving","left",51369,51518,149,"0.57",2,"U.S.",17.5
"018MT",8,"Moving","up",51369,51518,149,"0.57",2,"U.S.",17.5
"018MT",1,"Moving","exp",2877,3027,150,"-0.43",2,"U.S.",17.5
"018MT",1,"Moving","cw",2877,3027,150,"-0.43",5,"U.S.",17.5
"018MT",1,"Moving","left",2877,3027,150,"-0.43",12,"U.S.",17.5
"018MT",1,"Moving","up",2877,3027,150,"-0.43",12,"U.S.",17.5
"018MT",13,"Stationary","exp",40879,41029,150,"-0.43",7,"U.S.",17.5
"018MT",1,"Moving","up",2877,3027,150,"-1",1,"U.S.",17.5
"018MT",13,"Stationary","left",28561,28711,150,"0.71",9,"U.S.",17.5
"018MT",13,"Stationary","up",28561,28711,150,"0.71",9,"U.S.",17.5
"018MT",4,"Moving","exp",4945,5095,150,"0.71",6,"U.S.",17.5
"018MT",4,"Moving","cw",4945,5095,150,"0.71",0,"U.S.",17.5
"018MT",4,"Moving","left",4945,5095,150,"0.71",11,"U.S.",17.5
"018MT",4,"Moving","up",4945,5095,150,"0.71",11,"U.S.",17.5
"018MT",11,"Moving","exp",65514,65664,150,"0.71",0,"U.S.",17.5
"018MT",11,"Moving","cw",65514,65664,150,"0.71",1,"U.S.",17.5
"018MT",11,"Moving","left",65514,65664,150,"0.71",2,"U.S.",17.5
"018MT",11,"Moving","up",65514,65664,150,"0.71",2,"U.S.",17.5
"018MT",2,"Stationary","exp",16454,16603,149,"0.71",0,"U.S.",17.5
"018MT",2,"Stationary","cw",16454,16603,149,"0.71",1,"U.S.",17.5
"018MT",11,"Moving","up",65514,65664,150,"0.14",5,"U.S.",17.5
"018MT",2,"Stationary","exp",16454,16603,149,"0.14",28,"U.S.",17.5
"018MT",2,"Stationary","cw",16454,16603,149,"0.14",29,"U.S.",17.5
"018MT",2,"Stationary","left",16454,16603,149,"0.14",5,"U.S.",17.5
"018MT",11,"Moving","up",65514,65664,150,"-0.43",7,"U.S.",17.5
"018MT",2,"Stationary","exp",16454,16603,149,"-0.43",2,"U.S.",17.5
"018MT",2,"Stationary","cw",16454,16603,149,"-0.43",2,"U.S.",17.5
"018MT",2,"Stationary","left",16454,16603,149,"-0.43",3,"U.S.",17.5
"018MT",2,"Stationary","up",16454,16603,149,"-0.43",3,"U.S.",17.5
"018MT",8,"Stationary","exp",48941,49091,150,"-0.43",0,"U.S.",17.5
"018MT",8,"Stationary","cw",48941,49091,150,"-0.43",6,"U.S.",17.5
"018MT",8,"Stationary","left",48941,49091,150,"-0.43",4,"U.S.",17.5
"018MT",8,"Stationary","up",48941,49091,150,"-0.43",4,"U.S.",17.5
"018MT",8,"Moving","exp",51369,51518,149,"-0.43",1,"U.S.",17.5
"018MT",8,"Stationary","up",51069,51219,150,"-0.86",16,"U.S.",17.5
"018MT",1,"Moving","exp",2877,3027,150,"-0.86",0,"U.S.",17.5
"018MT",1,"Moving","cw",2877,3027,150,"-0.86",2,"U.S.",17.5
"018MT",13,"Stationary","cw",28561,28711,150,"0.86",0,"U.S.",17.5
"018MT",13,"Stationary","left",28561,28711,150,"0.86",17,"U.S.",17.5
"018MT",13,"Stationary","up",28561,28711,150,"0.86",17,"U.S.",17.5
"018MT",4,"Moving","exp",4945,5095,150,"0.86",2,"U.S.",17.5
"018MT",4,"Moving","cw",4945,5095,150,"0.86",0,"U.S.",17.5
"018MT",4,"Moving","left",4945,5095,150,"0.86",21,"U.S.",17.5
"018MT",4,"Moving","up",4945,5095,150,"0.86",21,"U.S.",17.5
"018MT",11,"Moving","exp",65514,65664,150,"0.86",0,"U.S.",17.5
"018MT",11,"Moving","cw",65514,65664,150,"0.86",2,"U.S.",17.5
"018MT",11,"Moving","left",65514,65664,150,"0.86",4,"U.S.",17.5
"018MT",11,"Moving","up",65514,65664,150,"0.86",4,"U.S.",17.5
"018MT",2,"Stationary","exp",16454,16603,149,"0.86",0,"U.S.",17.5
"018MT",2,"Stationary","cw",16454,16603,149,"0.86",0,"U.S.",17.5
"018MT",11,"Moving","up",65514,65664,150,"0.29",5,"U.S.",17.5
"018MT",2,"Stationary","exp",16454,16603,149,"0.29",10,"U.S.",17.5
"018MT",2,"Stationary","cw",16454,16603,149,"0.29",14,"U.S.",17.5
"018MT",2,"Stationary","left",16454,16603,149,"0.29",9,"U.S.",17.5
"018MT",2,"Stationary","up",16454,16603,149,"0.29",9,"U.S.",17.5
"018MT",8,"Stationary","exp",48941,49091,150,"0.29",1,"U.S.",17.5
"018MT",8,"Stationary","cw",48941,49091,150,"0.29",2,"U.S.",17.5
"018MT",8,"Stationary","left",48941,49091,150,"0.29",5,"U.S.",17.5
"018MT",8,"Stationary","up",48941,49091,150,"0.29",5,"U.S.",17.5
"018MT",8,"Moving","exp",51369,51518,149,"0.29",2,"U.S.",17.5
"018MT",8,"Moving","cw",51369,51518,149,"0.29",5,"U.S.",17.5
"018MT",13,"Stationary","left",40879,41029,150,"1",15,"U.S.",17.5
"018MT",13,"Stationary","up",40879,41029,150,"1",15,"U.S.",17.5
"018MT",12,"Stationary","exp",6623,6773,150,"1",0,"U.S.",17.5
"018MT",8,"Stationary","up",51069,51219,150,"-0.71",8,"U.S.",17.5
"018MT",1,"Moving","exp",2877,3027,150,"-0.71",0,"U.S.",17.5
"018MT",1,"Moving","cw",2877,3027,150,"-0.71",0,"U.S.",17.5
"018MT",1,"Moving","left",2877,3027,150,"-0.71",6,"U.S.",17.5
"018MT",13,"Stationary","left",28561,28711,150,"1",6,"U.S.",17.5
"018MT",13,"Stationary","up",28561,28711,150,"1",6,"U.S.",17.5
"018MT",4,"Moving","exp",4945,5095,150,"1",0,"U.S.",17.5
"018MT",4,"Moving","cw",4945,5095,150,"1",0,"U.S.",17.5
"018MT",4,"Moving","left",4945,5095,150,"1",15,"U.S.",17.5
"018MT",4,"Moving","up",4945,5095,150,"1",15,"U.S.",17.5
"018MT",11,"Moving","exp",65514,65664,150,"1",0,"U.S.",17.5
"018MT",11,"Moving","cw",65514,65664,150,"1",0,"U.S.",17.5
"018MT",11,"Moving","left",65514,65664,150,"1",8,"U.S.",17.5
"018MT",11,"Moving","up",65514,65664,150,"1",8,"U.S.",17.5
"018MT",2,"Stationary","exp",16454,16603,149,"1",0,"U.S.",17.5
"018MT",2,"Stationary","cw",16454,16603,149,"1",0,"U.S.",17.5
"018MT",2,"Stationary","left",16454,16603,149,"1",3,"U.S.",17.5
"018MT",2,"Stationary","up",16454,16603,149,"1",3,"U.S.",17.5
"018MT",8,"Stationary","exp",48941,49091,150,"1",0,"U.S.",17.5
"018MT",8,"Stationary","cw",48941,49091,150,"1",0,"U.S.",17.5
"018MT",8,"Stationary","left",48941,49091,150,"1",20,"U.S.",17.5
"018MT",8,"Stationary","up",48941,49091,150,"1",20,"U.S.",17.5
"018MT",8,"Moving","exp",51369,51518,149,"1",0,"U.S.",17.5
"018MT",11,"Moving","up",65514,65664,150,"-0.71",21,"U.S.",17.5
"018MT",2,"Stationary","exp",16454,16603,149,"-0.71",0,"U.S.",17.5
"018MT",2,"Stationary","cw",16454,16603,149,"-0.71",0,"U.S.",17.5
"018MT",8,"Stationary","left",51069,51219,150,"0",20,"U.S.",17.5
"018MT",8,"Stationary","up",51069,51219,150,"0",20,"U.S.",17.5
"018MT",1,"Moving","exp",2877,3027,150,"0",94,"U.S.",17.5
"018MT",1,"Moving","cw",2877,3027,150,"0",79,"U.S.",17.5
"018MT",1,"Moving","left",2877,3027,150,"0",20,"U.S.",17.5
"018MT",1,"Moving","up",2877,3027,150,"0",20,"U.S.",17.5
"018MT",8,"Moving","exp",51369,51518,149,"-0.71",0,"U.S.",17.5
"018MT",8,"Moving","cw",51369,51518,149,"-0.71",2,"U.S.",17.5
"018MT",8,"Moving","left",51369,51518,149,"-0.71",10,"U.S.",17.5
"018MT",8,"Moving","up",51369,51518,149,"-0.71",10,"U.S.",17.5
"018MT",12,"Stationary","cw",6623,6773,150,"0",78,"U.S.",17.5
"018MT",12,"Stationary","left",6623,6773,150,"0",19,"U.S.",17.5
"018MT",12,"Stationary","up",6623,6773,150,"0",19,"U.S.",17.5
"018MT",13,"Stationary","exp",28561,28711,150,"0",91,"U.S.",17.5
"018MT",13,"Stationary","cw",28561,28711,150,"0",74,"U.S.",17.5
"018MT",13,"Stationary","left",28561,28711,150,"0",20,"U.S.",17.5
"018MT",13,"Stationary","up",28561,28711,150,"0",20,"U.S.",17.5
"018MT",4,"Moving","exp",4945,5095,150,"0",34,"U.S.",17.5
"018MT",4,"Moving","cw",4945,5095,150,"0",61,"U.S.",17.5
"018MT",4,"Moving","left",4945,5095,150,"0",20,"U.S.",17.5
"018MT",4,"Moving","up",4945,5095,150,"0",20,"U.S.",17.5
"018MT",11,"Moving","exp",65514,65664,150,"0",111,"U.S.",17.5
"018MT",11,"Moving","cw",65514,65664,150,"0",62,"U.S.",17.5
"018MT",11,"Moving","left",65514,65664,150,"0",18,"U.S.",17.5
"018MT",11,"Moving","up",65514,65664,150,"0",18,"U.S.",17.5
"018MT",2,"Stationary","exp",16454,16603,149,"0",78,"U.S.",17.5
"018MT",2,"Stationary","cw",16454,16603,149,"0",53,"U.S.",17.5
"018MT",2,"Stationary","left",16454,16603,149,"0",31,"U.S.",17.5
"018MT",2,"Stationary","up",16454,16603,149,"0",31,"U.S.",17.5
"018MT",8,"Stationary","exp",48941,49091,150,"0",134,"U.S.",17.5
"018MT",8,"Stationary","cw",48941,49091,150,"0",75,"U.S.",17.5
"018MT",8,"Stationary","left",48941,49091,150,"0",14,"U.S.",17.5
"018MT",8,"Stationary","exp",51069,51219,150,"-1",0,"U.S.",17.5
"018MT",8,"Stationary","cw",51069,51219,150,"-1",0,"U.S.",17.5
"018MT",8,"Stationary","left",51069,51219,150,"-1",15,"U.S.",17.5
"018MT",8,"Stationary","up",51069,51219,150,"-1",15,"U.S.",17.5
"018MT",1,"Moving","exp",2877,3027,150,"-1",0,"U.S.",17.5
"018MT",13,"Stationary","up",40879,41029,150,"0.14",5,"U.S.",17.5
"018MT",12,"Stationary","exp",6623,6773,150,"0.14",10,"U.S.",17.5
"018MT",12,"Stationary","cw",6623,6773,150,"0.14",19,"U.S.",17.5
"018MT",13,"Stationary","exp",40879,41029,150,"-1",0,"U.S.",17.5
"018MT",13,"Stationary","cw",40879,41029,150,"-1",0,"U.S.",17.5
"018MT",13,"Stationary","left",40879,41029,150,"-1",2,"U.S.",17.5
"018MT",13,"Stationary","up",40879,41029,150,"-1",2,"U.S.",17.5
"018MT",12,"Stationary","exp",6623,6773,150,"-1",0,"U.S.",17.5
"018MT",12,"Stationary","cw",6623,6773,150,"-1",0,"U.S.",17.5
"018MT",12,"Stationary","left",6623,6773,150,"-1",13,"U.S.",17.5
"018MT",12,"Stationary","up",6623,6773,150,"-1",13,"U.S.",17.5
"018MT",13,"Stationary","exp",28561,28711,150,"-1",0,"U.S.",17.5
"018MT",13,"Stationary","cw",28561,28711,150,"-1",0,"U.S.",17.5
"018MT",13,"Stationary","left",28561,28711,150,"-1",8,"U.S.",17.5
"018MT",13,"Stationary","up",28561,28711,150,"-1",8,"U.S.",17.5
"018MT",4,"Moving","exp",4945,5095,150,"-1",0,"U.S.",17.5
"018MT",4,"Moving","cw",4945,5095,150,"-1",0,"U.S.",17.5
"018MT",4,"Moving","left",4945,5095,150,"-1",18,"U.S.",17.5
"018MT",4,"Moving","up",4945,5095,150,"-1",18,"U.S.",17.5
"018MT",11,"Moving","exp",65514,65664,150,"-1",0,"U.S.",17.5
"018MT",11,"Moving","cw",65514,65664,150,"-1",0,"U.S.",17.5
"018MT",11,"Moving","left",65514,65664,150,"-1",23,"U.S.",17.5
"018MT",8,"Stationary","exp",51069,51219,150,"-0.29",2,"U.S.",17.5
"018MT",8,"Stationary","cw",51069,51219,150,"-0.29",6,"U.S.",17.5
"018MT",8,"Stationary","left",51069,51219,150,"-0.29",5,"U.S.",17.5
"018MT",13,"Stationary","cw",40879,41029,150,"0.86",0,"U.S.",17.5
"018MT",8,"Stationary","exp",51069,51219,150,"-0.86",0,"U.S.",17.5
"018MT",8,"Stationary","cw",51069,51219,150,"-0.86",1,"U.S.",17.5
"018MT",8,"Stationary","left",51069,51219,150,"-0.86",16,"U.S.",17.5
"018MT",8,"Moving","cw",51369,51518,149,"-0.43",7,"U.S.",17.5
"018MT",13,"Stationary","exp",40879,41029,150,"-0.29",11,"U.S.",17.5
"018MT",13,"Stationary","cw",40879,41029,150,"-0.29",7,"U.S.",17.5
"018MT",13,"Stationary","left",40879,41029,150,"-0.29",9,"U.S.",17.5
"018MT",13,"Stationary","up",40879,41029,150,"-0.29",9,"U.S.",17.5
"018MT",12,"Stationary","exp",6623,6773,150,"-0.29",1,"U.S.",17.5
"018MT",13,"Stationary","cw",40879,41029,150,"-0.86",0,"U.S.",17.5
"018MT",13,"Stationary","left",40879,41029,150,"-0.86",3,"U.S.",17.5
"018MT",13,"Stationary","up",40879,41029,150,"-0.86",3,"U.S.",17.5
"018MT",12,"Stationary","exp",6623,6773,150,"-0.86",0,"U.S.",17.5
"018MT",12,"Stationary","cw",6623,6773,150,"-0.86",0,"U.S.",17.5
"018MT",12,"Stationary","left",6623,6773,150,"-0.86",12,"U.S.",17.5
"018MT",12,"Stationary","up",6623,6773,150,"-0.86",12,"U.S.",17.5
"018MT",13,"Stationary","exp",28561,28711,150,"-0.86",0,"U.S.",17.5
"018MT",13,"Stationary","cw",28561,28711,150,"-0.86",0,"U.S.",17.5
"018MT",13,"Stationary","left",28561,28711,150,"-0.86",24,"U.S.",17.5
"018MT",13,"Stationary","up",28561,28711,150,"-0.86",24,"U.S.",17.5
"018MT",4,"Moving","exp",4945,5095,150,"-0.86",0,"U.S.",17.5
"018MT",4,"Moving","cw",4945,5095,150,"-0.86",0,"U.S.",17.5
"018MT",4,"Moving","left",4945,5095,150,"-0.86",16,"U.S.",17.5
"018MT",4,"Moving","up",4945,5095,150,"-0.86",16,"U.S.",17.5
"018MT",11,"Moving","exp",65514,65664,150,"-0.86",0,"U.S.",17.5
"018MT",11,"Moving","cw",65514,65664,150,"-0.86",1,"U.S.",17.5
"018MT",11,"Moving","left",65514,65664,150,"-0.86",21,"U.S.",17.5
"018MT",8,"Stationary","exp",51069,51219,150,"-0.14",7,"U.S.",17.5
"018MT",8,"Stationary","cw",51069,51219,150,"-0.14",35,"U.S.",17.5
"018MT",13,"Stationary","cw",40879,41029,150,"1",0,"U.S.",17.5
"018MT",8,"Stationary","exp",51069,51219,150,"-0.71",0,"U.S.",17.5
"018MT",8,"Stationary","cw",51069,51219,150,"-0.71",0,"U.S.",17.5
"018MT",13,"Stationary","left",40879,41029,150,"0.43",13,"U.S.",17.5
"018MT",13,"Stationary","up",40879,41029,150,"0.43",13,"U.S.",17.5
"018MT",12,"Stationary","exp",6623,6773,150,"0.43",4,"U.S.",17.5
"018MT",13,"Stationary","exp",40879,41029,150,"-0.14",26,"U.S.",17.5
"018MT",13,"Stationary","cw",40879,41029,150,"-0.14",27,"U.S.",17.5
"018MT",13,"Stationary","left",40879,41029,150,"-0.14",7,"U.S.",17.5
"018MT",13,"Stationary","up",40879,41029,150,"-0.14",7,"U.S.",17.5
"018MT",13,"Stationary","left",28561,28711,150,"0.43",7,"U.S.",17.5
"018MT",13,"Stationary","up",28561,28711,150,"0.43",7,"U.S.",17.5
"018MT",4,"Moving","exp",4945,5095,150,"0.43",11,"U.S.",17.5
"018MT",4,"Moving","cw",4945,5095,150,"0.43",4,"U.S.",17.5
"018MT",4,"Moving","left",4945,5095,150,"0.43",4,"U.S.",17.5
"018MT",4,"Moving","up",4945,5095,150,"0.43",4,"U.S.",17.5
"018MT",11,"Moving","exp",65514,65664,150,"0.43",0,"U.S.",17.5
"018MT",11,"Moving","cw",65514,65664,150,"0.43",3,"U.S.",17.5
"018MT",11,"Moving","left",65514,65664,150,"0.43",5,"U.S.",17.5
"018MT",11,"Moving","up",65514,65664,150,"0.43",5,"U.S.",17.5
"018MT",2,"Stationary","exp",16454,16603,149,"0.43",2,"U.S.",17.5
"018MT",2,"Stationary","cw",16454,16603,149,"0.43",4,"U.S.",17.5
"018MT",2,"Stationary","left",16454,16603,149,"0.43",11,"U.S.",17.5
"018MT",2,"Stationary","up",16454,16603,149,"0.43",11,"U.S.",17.5
"018MT",8,"Stationary","exp",48941,49091,150,"0.43",0,"U.S.",17.5
"018MT",8,"Stationary","cw",48941,49091,150,"0.43",2,"U.S.",17.5
"018MT",8,"Stationary","left",48941,49091,150,"0.43",5,"U.S.",17.5
"018MT",8,"Stationary","up",48941,49091,150,"0.43",5,"U.S.",17.5
"018MT",8,"Moving","exp",51369,51518,149,"0.43",1,"U.S.",17.5
"018MT",8,"Moving","cw",51369,51518,149,"0.43",2,"U.S.",17.5
"018MT",8,"Stationary","exp",51069,51219,150,"-0.57",0,"U.S.",17.5
"018MT",8,"Stationary","cw",51069,51219,150,"-0.57",4,"U.S.",17.5
"018MT",13,"Stationary","cw",28561,28711,150,"0.14",27,"U.S.",17.5
"018MT",13,"Stationary","cw",40879,41029,150,"0.57",0,"U.S.",17.5
"018MT",13,"Stationary","left",40879,41029,150,"0.57",17,"U.S.",17.5
"018MT",13,"Stationary","up",40879,41029,150,"0.57",17,"U.S.",17.5
"018MT",12,"Stationary","exp",6623,6773,150,"0.57",1,"U.S.",17.5
"018MT",13,"Stationary","cw",40879,41029,150,"0",77,"U.S.",17.5
"018MT",13,"Stationary","exp",40879,41029,150,"-0.57",1,"U.S.",17.5
"018MT",13,"Stationary","cw",40879,41029,150,"-0.57",0,"U.S.",17.5
"018MT",13,"Stationary","left",40879,41029,150,"-0.57",7,"U.S.",17.5
"018MT",13,"Stationary","up",40879,41029,150,"-0.57",7,"U.S.",17.5
"018MT",12,"Stationary","exp",6623,6773,150,"-0.57",0,"U.S.",17.5
"018MT",12,"Stationary","cw",6623,6773,150,"-0.57",2,"U.S.",17.5
"018MT",12,"Stationary","left",6623,6773,150,"-0.57",6,"U.S.",17.5
"018MT",12,"Stationary","up",6623,6773,150,"-0.57",6,"U.S.",17.5
"018MT",13,"Stationary","exp",28561,28711,150,"-0.57",0,"U.S.",17.5
"018MT",13,"Stationary","cw",28561,28711,150,"-0.57",3,"U.S.",17.5
"018MT",13,"Stationary","left",28561,28711,150,"-0.57",8,"U.S.",17.5
"018MT",13,"Stationary","up",28561,28711,150,"-0.57",8,"U.S.",17.5
"018MT",4,"Moving","exp",4945,5095,150,"-0.57",0,"U.S.",17.5
"018MT",4,"Moving","cw",4945,5095,150,"-0.57",0,"U.S.",17.5
"018MT",4,"Moving","left",4945,5095,150,"-0.57",0,"U.S.",17.5
"018MT",4,"Moving","up",4945,5095,150,"-0.57",0,"U.S.",17.5
"018MT",11,"Moving","exp",65514,65664,150,"-0.57",0,"U.S.",17.5
"018MT",11,"Moving","cw",65514,65664,150,"-0.57",2,"U.S.",17.5
"018MT",11,"Moving","left",65514,65664,150,"-0.57",18,"U.S.",17.5
"018MT",11,"Moving","up",65514,65664,150,"-0.57",18,"U.S.",17.5
"018MT",2,"Stationary","exp",16454,16603,149,"-0.57",0,"U.S.",17.5
"018MT",2,"Stationary","cw",16454,16603,149,"-0.57",0,"U.S.",17.5
"018MT",2,"Stationary","left",16454,16603,149,"-0.57",8,"U.S.",17.5
"018MT",2,"Stationary","up",16454,16603,149,"-0.57",8,"U.S.",17.5
"018MT",8,"Stationary","exp",48941,49091,150,"-0.57",0,"U.S.",17.5
"018MT",8,"Stationary","cw",48941,49091,150,"-0.57",1,"U.S.",17.5
"018MT",8,"Stationary","left",48941,49091,150,"-0.57",8,"U.S.",17.5
"018MT",8,"Stationary","up",48941,49091,150,"-0.57",8,"U.S.",17.5
"018MT",4,"Moving","cw",4945,5095,150,"0.29",13,"U.S.",17.5
"018MT",8,"Moving","exp",51369,51518,149,"-0.57",0,"U.S.",17.5
"018MT",13,"Stationary","cw",40879,41029,150,"-0.43",2,"U.S.",17.5
"018MT",12,"Stationary","left",6623,6773,150,"0.14",4,"U.S.",17.5
"018MT",12,"Stationary","up",6623,6773,150,"0.14",4,"U.S.",17.5
"018MT",13,"Stationary","exp",28561,28711,150,"0.14",21,"U.S.",17.5
"018MT",8,"Stationary","exp",51069,51219,150,"1",0,"U.S.",17.5
"018MT",13,"Stationary","left",28561,28711,150,"0.14",2,"U.S.",17.5
"018MT",13,"Stationary","up",28561,28711,150,"0.14",2,"U.S.",17.5
"018MT",4,"Moving","exp",4945,5095,150,"0.14",50,"U.S.",17.5
"018MT",4,"Moving","cw",4945,5095,150,"0.14",33,"U.S.",17.5
"018MT",4,"Moving","left",4945,5095,150,"0.14",5,"U.S.",17.5
"018MT",4,"Moving","up",4945,5095,150,"0.14",5,"U.S.",17.5
